,MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol],cif_filepath,_audit_creation_date,_symmetry_space_group_name_H-M,_symmetry_Int_Tables_number,_space_group_crystal_system,_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma,_cell_volume,mof_convex_hull_area,mof_convex_hull_volume,mof_convex_hull_npoints,mof_convex_hull_nsimplex,partial_charge_mean,partial_charge_median,partial_charge_std,bond_type_countS,bond_type_countA,bond_type_countT,bond_type_countD,bond_type_countAm
1137,mof_unit_pretest_1137,4915.406106,2405.97844,1783.13,0.23128,0.2844999999999999,OPr-NH2,4,7,25,acs,21.27896505,5.771793,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1137.cif,2012-12-11T16:22:18-0500,P1,1,triclinic,13.454349,14.065729,30.000115,97.893613,89.765346,118.799257,4915.40610626,4.17195570751991,0.6968579017096372,256,84,1.5624999995245137e-08,0.077852,0.3255797072051823,224,60,9.0,0.0,0.0
1138,mof_unit_pretest_1138,2378.37421,1378.39668,1286.77,0.2263999999999999,0.2353,OPr-Cl,9,11,17,sra,18.34232425,5.783162,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1138.cif,2012-12-11T14:19:23-0500,P1,1,triclinic,19.522152,7.240607,17.661441,89.918518,107.693282,89.820925,2378.37420998,4.341632735204047,0.7108683122205606,116,58,-5.742532885992189e-18,0.022098,0.4569961758807216,74,54,0.0,4.0,0.0
1139,mof_unit_pretest_1139,1609.894796,2155.4764800000003,0.0,0.0,0.0,OH-I,9,5,16,sra,26.60454166,8.736028,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1139.cif,2012-12-11T17:14:10-0500,P1,1,triclinic,18.24575,7.109317,13.094218,90.000207,71.410235,90.000065,1609.89479608,4.259103941521932,0.6906561219063986,88,56,3.409090909567425e-08,-0.10443749999999999,0.5404241251962845,54,48,2.0,0.0,0.0
1140,mof_unit_pretest_1140,2011.396585,895.37724,2598.77,0.39045,0.5282,CN,3,14,27,pcu,16.00014627,5.787796,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1140.cif,2012-12-10T17:52:16-0500,P1,1,triclinic,18.972909,10.729676,9.927948,89.386847,89.942699,95.571484,2011.39658506,2.274891924168351,0.2726143373278614,76,42,-1.315789473429883e-08,-0.0168845,0.35665870813741507,36,48,4.0,0.0,0.0
1141,mof_unit_pretest_1141,1622.245019,1298.6063800000002,0.0,0.0506399999999999,0.0381,H-OMe,9,4,24,sra,20.16367644,7.269208,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1141.cif,2012-12-11T17:06:32-0500,P1,1,triclinic,6.985341,14.594208,15.913635,90.530756,89.873215,89.856253,1622.24501943,4.098310628144256,0.6616749888327259,124,60,9.624917350580995e-18,0.0671275,0.43985229464340014,113,34,0.0,0.0,0.0
1142,mof_unit_pretest_1142,2294.730362,1023.70372,2324.67,0.34354,0.4637,OMe-Et,3,2,15,pcu,8.779364898999999,6.006427,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1142.cif,2012-12-10T19:48:04-0500,P1,1,triclinic,14.995057,14.166155,10.802691,89.999949,89.999979,89.922035,2294.73036223,2.604469942048653,0.3528100104447669,116,64,2.5862068958604212e-08,0.124521,0.3765166731164968,80,48,0.0,0.0,0.0
1143,mof_unit_pretest_1143,10324.066762,3745.22592,3484.82,0.40637,0.6745999999999999,OH-Et,12,2,18,bcu,11.5198812,5.26537,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1143.cif,2012-12-11T16:28:03-0500,P1,1,triclinic,30.284266,22.571973,18.0663,90.008548,123.282154,89.993156,10324.0667623,4.45506143379777,0.7583902471141754,424,84,-2.358490566786353e-08,0.1008905,0.30842188610448745,268,212,0.0,0.0,0.0
1144,mof_unit_pretest_1144,2210.443521,1578.92184,0.0,0.0935399999999999,0.0788999999999999,Me-NHMe,3,4,4,pcu,93.62692262,9.128311,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1144.cif,2012-12-10T20:41:55-0500,P1,1,triclinic,14.531384,15.344582,9.917673,89.215821,88.542532,90.391391,2210.44352141,4.077801498656453,0.6870244371727701,176,82,-1.7045454542790658e-08,0.1664895,0.43980881374220276,146,52,0.0,0.0,0.0
1145,mof_unit_pretest_1145,1602.805818,731.73894,2622.01,0.3114399999999999,0.4108,OPr,2,22,25,pcu,15.6628668,5.81803,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1145.cif,2012-12-10T18:11:53-0500,P1,1,triclinic,15.851283,10.736262,9.418127,90.022145,90.127939,89.976019,1602.80581823,2.412355527559102,0.32491765414163126,82,88,-3.65853658445561e-08,0.121638,0.3631213176658075,87,8,2.0,0.0,0.0
1146,mof_unit_pretest_1146,925.665734,621.13536,855.26,0.15168,0.1361,OH,3,10,18,pcu,41.80513169,7.050778,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1146.cif,2012-12-10T16:52:40-0500,P1,1,triclinic,7.833008,8.621738,13.790488,93.51873,93.184167,93.972629,925.665734214,3.2529520754464962,0.4690781013157914,52,42,-3.8461538464779494e-08,0.072853,0.4459280246934891,30,29,0.0,2.0,0.0
1147,mof_unit_pretest_1147,2793.858919,1532.69322,1835.26,0.2423199999999999,0.266,HCO,9,10,28,sra,34.64368635,6.5620460000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1147.cif,2012-12-11T14:06:52-0500,P1,1,triclinic,6.925769,17.288504,24.103662,104.515809,90.464424,89.947682,2793.85891884,4.522023081309109,0.7504075244455155,130,56,-8.540177112501205e-19,-0.026041500000000002,0.4506786676501597,73,78,0.0,3.0,0.0
1148,mof_unit_pretest_1148,1051.5383359999998,759.23284,285.02,0.1024299999999999,0.0854,CN-NH2,3,10,23,pcu,36.74820837,6.903366,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1148.cif,2012-12-10T16:54:55-0500,P1,1,triclinic,7.841753,8.579802,15.751725,91.952416,84.035635,93.624042,1051.53833631,3.261251344667098,0.49723916221180886,64,54,-3.124999999742917e-08,0.047365000000000004,0.41094496517732493,53,8,8.0,2.0,0.0
1149,mof_unit_pretest_1149,1617.735207,1088.3816,1159.75,0.21623,0.1935,SO3H,9,4,12,sra,20.11765969,5.8868480000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1149.cif,2012-12-11T16:57:15-0500,P1,1,triclinic,14.493556,16.174552,6.974517,90.0389,98.336912,89.976372,1617.73520684,4.061591920426415,0.6294002247113372,84,36,1.1904761916999481e-08,-0.08379500000000001,0.4993959199938579,64,28,0.0,8.0,0.0
1150,mof_unit_pretest_1150,727.794629,589.0968,0.0,0.11157,0.083,CN,3,10,15,pcu,41.10749129,8.232805,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1150.cif,2012-12-10T16:50:56-0500,P1,1,triclinic,8.039474,8.600247,10.541104,91.069527,88.272013,92.306377,727.794629086,2.861164060264966,0.3710275951276334,46,44,6.521739129656909e-08,-0.0695965,0.440497180594659,26,26,2.0,2.0,0.0
1151,mof_unit_pretest_1151,2369.006948,1596.98256,861.7899999999998,0.14404,0.1287,OH-Me,9,17,22,sra,35.240230100000005,6.709481,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1151.cif,2012-12-11T15:21:33-0500,P1,1,triclinic,19.024353,7.295325,17.993299,90.027413,108.442939,89.977349,2369.00694793,4.412715628957977,0.7189604762255876,168,52,-3.571428572985134e-08,0.1052955,0.4426004876057055,134,54,0.0,0.0,0.0
1152,mof_unit_pretest_1152,4350.597097999999,2464.9753600000004,1316.6,0.2005899999999999,0.2132,Et,1,9,15,pcu,23.35914928,5.683874,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1152.cif,2012-12-10T20:53:01-0500,P1,1,triclinic,18.333495,18.349287,18.333711,59.934324,59.858967,59.88722,4350.59709759,4.132657695557744,0.7097782193073101,238,96,-2.5210084029673575e-08,0.07338449999999999,0.3864336502595981,146,126,0.0,0.0,0.0
1153,mof_unit_pretest_1153,2601.339641,1001.78586,3031.59,0.3675399999999999,0.5747999999999999,Pr-H,3,2,16,pcu,12.65400187,5.60356,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1153.cif,2012-12-10T19:48:42-0500,P1,1,triclinic,13.064029,14.231183,14.979934,90.081211,90.308713,69.07702,2601.339641,2.7425662443985948,0.36987796598648165,121,62,4.132231404985749e-08,0.125861,0.37077690800517,85,48,0.0,0.0,0.0
1154,mof_unit_pretest_1154,6054.521411,3014.85924,1389.12,0.19989,0.2417,OPr-H,4,3,7,acs,24.52408087,7.211617999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1154.cif,2012-12-11T15:39:13-0500,P1,1,triclinic,14.297798,14.76937,33.143052,97.704665,90.242347,118.868546,6054.52141105,4.3911896543544895,0.7444363841483366,360,92,1.1111111111430619e-08,0.10502600000000001,0.29477939433455974,274,114,3.0,0.0,0.0
1155,mof_unit_pretest_1155,1092.434087,717.416,1631.32,0.2347699999999999,0.2152999999999999,NO2-H,2,10,26,pcu,18.70499096,5.767377,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1155.cif,2013-03-05T15:41:40-0500,P1,1,triclinic,17.226927,8.687658,7.529869,103.262238,91.801144,94.289249,1092.434087,2.636359765342211,0.3471878355056505,54,40,-1.02798428206033e-18,-0.060428499999999996,0.4285959258193269,31,28,0.0,3.0,0.0
1156,mof_unit_pretest_1156,3426.741711,1396.754,2906.85,0.4016299999999999,0.5934,OH,9,17,23,sra,12.34605359,5.071004,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1156.cif,2012-12-11T15:22:31-0500,P1,1,triclinic,22.831288,7.228428,20.79763,90.015472,93.267682,90.026686,3426.7417115,4.218401889734337,0.6719180935079876,132,52,-7.575757577237038e-09,0.056085,0.4143514525027745,94,54,4.0,0.0,0.0
1157,mof_unit_pretest_1157,1514.502581,1305.05268,0.0,0.15503,0.1082999999999999,Et-I,3,1,18,pcu,32.92155381,7.365941999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1157.cif,2013-03-05T16:10:40-0500,P1,1,triclinic,9.920674,10.643468,15.502875,90.454165,67.836046,87.853412,1514.50258137,3.374662816660949,0.49446184183542546,86,40,-4.6511627909282434e-08,0.092918,0.4104426940373921,56,41,0.0,0.0,0.0
1158,mof_unit_pretest_1158,3009.293624,930.90432,4405.54,0.5022999999999999,0.9779,NH2,2,18,23,pcu,8.947137692,4.80544,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1158.cif,2012-10-26T18:53:12-0400,P1,1,triclinic,14.720598,14.715396,15.87456,76.898597,102.746221,114.810866,3009.29362442,3.2989182207742194,0.4677586023189711,96,50,3.12500000020551e-08,0.031487,0.26071491423193993,60,50,2.0,0.0,0.0
1159,mof_unit_pretest_1159,1699.6467690000002,751.36812,2726.91,0.3432199999999999,0.4675,NHMe,3,24,26,pcu,10.68249154,5.235863,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1159.cif,2012-12-10T19:25:49-0500,P1,1,triclinic,9.748409,10.499695,16.675363,89.85522,84.7581,90.275768,1699.64676877,2.3546813134914606,0.29878491275482794,76,68,-3.2868444807981606e-18,0.0781975,0.3763272819132444,72,20,0.0,1.0,0.0
1160,mof_unit_pretest_1160,5073.225986,2580.51698,1616.7,0.26371,0.3121999999999999,OPr,3,9,9,nbo,19.35945195,6.231281,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1160.cif,2013-03-05T16:41:01-0500,P1,1,triclinic,18.787947,18.587237,18.837501,109.266041,109.782986,109.215181,5073.22598606,4.5936277070482285,0.796099328965057,272,84,-1.4705882356629415e-08,0.085869,0.373952986367457,170,132,0.0,0.0,0.0
1161,mof_unit_pretest_1161,3346.002908,1221.92564,3306.58,0.4211099999999999,0.6944,Ph-H,3,2,25,pcu,9.096776345,5.362549,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1161.cif,2012-12-10T19:54:19-0500,P1,1,triclinic,15.669791,14.892857,14.343879,90.617345,90.134911,91.529672,3346.00290767,2.675791453597629,0.3610275281734538,132,78,-7.5757575768165e-09,0.0781525,0.28457419210969626,82,68,2.0,0.0,0.0
1162,mof_unit_pretest_1162,2077.838913,2104.0391600000003,0.0,0.0,0.0,Cl-OMe,4,12,15,acs,18.75322418,9.38317,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1162.cif,2012-12-11T14:13:09-0500,P1,1,triclinic,11.746372,18.633659,10.148634,89.999977,110.705382,89.999933,2077.8389128,4.467657152255634,0.7200910392176431,136,60,-2.9411764683870575e-08,0.024374,0.41916481275011314,94,56,0.0,8.0,0.0
1163,mof_unit_pretest_1163,1504.187249,1003.84276,1151.51,0.2020799999999999,0.1824,OEt-SO3H,2,14,20,pcu,23.09588438,6.364946,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1163.cif,2012-10-26T21:21:37-0400,P1,1,triclinic,14.293659,10.82497,9.747899,88.879012,91.066687,93.946426,1504.18724884,2.959155277440831,0.4097166966570823,85,46,-3.5294117652277884e-08,0.020615,0.32778259530596865,56,30,3.0,6.0,0.0
1164,mof_unit_pretest_1164,3897.782177000001,3645.16625,355.15,0.09228,0.0594,OH-F,4,1,14,acs,71.10095135,7.263717,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1164.cif,2012-12-11T14:44:11-0500,P1,1,triclinic,18.951264,10.918614,18.838623,89.67559,90.288913,90.613939,3897.78217674,4.709231766429112,0.792380610753902,244,76,-3.688524589587486e-08,-0.00408,0.5057531007210876,160,130,0.0,0.0,0.0
1165,mof_unit_pretest_1165,1935.519445,1496.85648,0.0,0.0965899999999999,0.0752,OH,4,1,9,acs,86.490165,7.690898,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1165.cif,2012-12-11T14:58:38-0500,P1,1,triclinic,10.88679,10.944293,18.751633,90.42584,90.413754,60.03563,1935.51944452,4.134091064214407,0.6528249484339167,125,52,-1.5999999988025592e-08,-0.002369,0.3771641141674639,77,72,0.0,0.0,0.0
1166,mof_unit_pretest_1166,2032.90462,943.41696,2417.07,0.36862,0.4783,NHMe-NO2,3,14,27,pcu,10.85504328,5.372849,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1166.cif,2013-03-05T15:54:49-0500,P1,1,triclinic,19.140283,10.726125,9.907137,89.737376,90.562343,91.727637,2032.9046195,2.6055778260094486,0.32991737057489207,86,38,-3.488372093575401e-08,0.015205,0.38202168798695935,46,52,0.0,0.0,0.0
1167,mof_unit_pretest_1167,1631.282399,1047.5858460000002,1504.99,0.22675,0.2126,F-HCO,2,16,19,pcu,20.77058462,6.010279,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1167.cif,2012-12-10T17:33:41-0500,P1,1,triclinic,11.689567,12.379456,13.143236,117.592962,76.801451,101.539307,1631.28239939,3.0135667672303468,0.4090559712206633,76,38,2.631578946859766e-08,-0.039102,0.48805326807167954,39,40,2.0,7.0,0.0
1168,mof_unit_pretest_1168,1330.6344,665.59628,2274.67,0.3024899999999999,0.3642,H-Et,2,4,13,pcu,19.17086527,5.363601,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1168.cif,2012-12-10T18:58:47-0500,P1,1,triclinic,12.953682,10.826237,9.543305,90.176719,96.146752,90.247441,1330.63439963,2.452430055767304,0.3120794529695415,64,52,3.125000001824585e-08,0.134649,0.4030781889088785,45,31,0.0,0.0,0.0
1169,mof_unit_pretest_1169,1107.795081,607.47254,1946.63,0.28204,0.3096999999999999,COOH,2,4,12,pcu,15.72325421,5.236675,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1169.cif,2012-12-10T18:58:10-0500,P1,1,triclinic,10.979348,10.82293,9.534286,89.987684,102.09512,89.905733,1107.79508056,2.153135794693373,0.25759471752307656,53,56,-1.886792454350777e-08,0.121257,0.4630862737064246,40,20,0.0,3.0,0.0
1170,mof_unit_pretest_1170,897.662939,717.416,0.0,0.1294899999999999,0.0976,NO2,2,4,10,pcu,40.82528489,7.204699000000001,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1170.cif,2013-03-05T16:30:35-0500,P1,1,triclinic,8.728325,10.850369,9.568115,90.663596,97.797363,90.522061,897.662938832,2.7029212565705314,0.3578688885564385,54,50,-1.8518518520079014e-08,0.027524,0.43044693737687256,35,28,0.0,1.0,0.0
1171,mof_unit_pretest_1171,3901.211559,2969.77152,0.0,0.0738999999999999,0.0585,H-OEt,4,11,15,acs,69.38344342,7.355203999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1171.cif,2012-12-11T14:03:57-0500,P1,1,triclinic,18.816653,11.085313,18.703778,89.603189,90.343841,90.173505,3901.21155921,4.742349709885602,0.823589887179485,268,106,2.6119402985411446e-08,0.018694000000000002,0.37995531843530195,206,80,0.0,20.0,0.0
1172,mof_unit_pretest_1172,5735.326195000001,3927.247872,956.05,0.23558,0.2072,NO2,10,56,56,etb,14.12656475,5.8034930000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1172.cif,2013-03-05T16:21:18-0500,P1,1,triclinic,23.290925,29.341743,8.40368,89.993261,92.970737,90.002166,5735.32619512,4.346455332394483,0.7513330102680332,340,106,-2.0588235298301573e-08,0.064455,0.40837947804828634,238,144,0.0,16.0,0.0
1173,mof_unit_pretest_1173,1975.947112,1836.12862,0.0,0.02068,0.0134,H-CN,4,14,22,acs,44.46359484,7.881083999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1173.cif,2012-12-11T14:23:16-0500,P1,1,triclinic,11.035609,10.982779,18.746934,89.929954,89.367151,60.423488,1975.94711155,4.2982673501797555,0.7020920344814943,153,60,-1.3071895420858677e-08,0.006871,0.35280373858316927,93,79,9.0,0.0,0.0
1174,mof_unit_pretest_1174,3047.580474,2205.7564,0.0,0.0,0.0,Ph-OMe,9,13,25,sra,15.54828076,10.517676,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1174.cif,2013-03-05T15:45:56-0500,P1,1,triclinic,20.994616,7.283809,20.384125,89.564123,102.108752,90.617766,3047.58047431,4.583087448910667,0.7894262078827714,236,98,8.474576271900566e-09,0.012432499999999999,0.33772127998976265,156,110,4.0,0.0,0.0
1175,mof_unit_pretest_1175,5524.494822,2974.29692,1249.59,0.21379,0.2391,Pr-NO2,4,7,7,acs,36.79978469,6.85762,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1175.cif,2013-03-05T15:55:35-0500,P1,1,triclinic,14.039828,14.039868,32.351257,89.999649,90.00122,119.966623,5524.49482183,4.685566617138883,0.8079258382473036,308,84,1.6233766230267965e-08,0.086137,0.36998486302024153,210,120,6.0,0.0,0.0
1176,mof_unit_pretest_1176,2267.274979,1087.76212,2687.7,0.33011,0.4143999999999999,H-OH,2,16,23,pcu,19.77442275,5.512866000000001,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1176.cif,2012-10-26T18:32:20-0400,P1,1,triclinic,12.491018,13.355463,15.871423,75.032343,101.464929,117.081555,2267.27497854,3.524672491835904,0.5360393550560332,99,58,-1.0101010099057688e-08,0.110513,0.4039972222026589,71,40,2.0,0.0,0.0
1177,mof_unit_pretest_1177,2070.0724760000003,1560.6078,0.0,0.11,0.0879,COOH-SO3H,9,11,13,sra,45.95117934,7.322832000000002,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1177.cif,2012-12-11T14:14:16-0500,P1,1,triclinic,16.87592,7.238038,17.185128,92.059105,99.240998,88.4464,2070.0724757,4.234736215557698,0.6885574325056002,114,52,-1.7543859651088114e-08,-0.086355,0.5183865240833428,70,38,0.0,18.0,0.0
1178,mof_unit_pretest_1178,2557.674573,1427.950173,0.0,0.23508,0.2535999999999999,OH-F,12,9,12,bcu,20.82960975,5.679384,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1178.cif,2012-12-11T17:41:42-0500,P1,1,triclinic,15.569191,14.983949,15.108608,109.86508,121.5893,58.836337,2557.6745727,4.245101343005923,0.7113992282965678,138,78,0.0,0.0224485,0.23930077256817336,80,76,0.0,4.0,0.0
1179,mof_unit_pretest_1179,4193.320839,2011.814216,1933.18,0.39039,0.4899999999999999,Et-SO3H,10,43,54,etb,17.7529553,6.259151,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1179.cif,2012-12-11T15:49:49-0500,P1,1,triclinic,8.231684,19.036793,26.976221,95.205433,92.782063,85.514872,4193.32083887,3.0771071854527627,0.4391806825209092,184,66,2.1739130432994202e-08,0.032173,0.38267893525047114,142,46,0.0,20.0,4.0
1180,mof_unit_pretest_1180,1747.123612,901.53932,1782.24,0.2345899999999999,0.2737999999999999,OPr-OEt,3,14,26,pcu,20.48678147,5.773726,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1180.cif,2012-12-10T17:51:27-0500,P1,1,triclinic,9.9607,10.60023,16.610017,92.719138,85.821324,89.890595,1747.12361191,3.0054407970548582,0.4161688372944022,97,62,2.061855669704559e-08,0.117261,0.39113523643237497,65,42,0.0,1.0,0.0
1181,mof_unit_pretest_1181,1655.036258,1531.251,0.0,0.12634,0.0821999999999999,COOH-Br,4,5,24,acs,30.82256327,7.579503999999998,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1181.cif,2012-12-11T16:05:09-0500,P1,1,triclinic,10.618337,10.658638,16.878301,98.790201,99.191485,61.782492,1655.03625842,3.860057572611846,0.5905665616678356,95,46,2.1052631581890063e-08,-0.044118,0.44611323257045704,98,24,3.0,1.0,0.0
1182,mof_unit_pretest_1182,2903.072447,1140.14624,2831.43,0.3817599999999999,0.5854,OPr,2,13,27,pcu,13.78811043,5.0163150000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1182.cif,2012-12-10T17:16:13-0500,P1,1,triclinic,19.402171,13.036728,11.645009,98.76345,94.101741,90.507247,2903.07244691,2.774524430273857,0.38219473343740695,132,54,7.575757573452187e-09,0.13020500000000002,0.39263132585515925,97,48,0.0,0.0,0.0
1183,mof_unit_pretest_1183,5098.563365,2499.614186,2357.71,0.3123599999999999,0.3836999999999999,Et-F,12,4,11,bcu,15.47077013,5.186828,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1183.cif,2012-12-11T16:48:37-0500,P1,1,triclinic,17.244945,24.312052,14.921445,89.974356,125.410179,89.597952,5098.56336474,4.773908664899348,0.8270280158558166,244,86,2.459016394059345e-08,0.047379,0.2557437382178792,168,116,0.0,4.0,0.0
1184,mof_unit_pretest_1184,1003.603761,659.42936,0.0,0.14757,0.1353,H-CN,2,10,25,pcu,21.42388644,5.8867650000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1184.cif,2012-12-10T16:48:04-0500,P1,1,triclinic,15.850094,8.756881,7.448872,102.613588,94.786271,92.297663,1003.60376122,2.8062314774339967,0.3822699122513239,46,44,4.827056628805028e-18,-0.027931,0.43770307890584015,39,8,8.0,2.0,0.0
1185,mof_unit_pretest_1185,704.705636,585.11492,0.0,0.0600299999999999,0.0434999999999999,NH2,3,10,24,pcu,16.71680542,7.387523,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1185.cif,2012-12-10T16:55:49-0500,P1,1,triclinic,7.85387,8.550811,10.5472,91.936969,85.728285,93.530878,704.705635538,3.113372318133719,0.45611190533101015,52,44,-2.135044278125301e-18,0.064535,0.4568984171401274,52,8,0.0,2.0,0.0
1186,mof_unit_pretest_1186,1130.709615,753.2601099999998,909.8,0.16066,0.1452,OEt-F,3,4,11,pcu,34.52360594,6.508758,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1186.cif,2012-12-10T20:26:25-0500,P1,1,triclinic,10.759822,10.657091,9.8656,88.504293,90.718268,90.735969,1130.70961526,2.8259387796961315,0.3877786394227806,71,58,-4.2253521138921455e-08,0.122652,0.467255271289852,58,20,0.0,2.0,0.0
1187,mof_unit_pretest_1187,1683.1251989999998,1496.36444,0.0,0.1017099999999999,0.0689,Br-COOH,4,4,5,acs,46.8686824,7.087443,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1187.cif,2012-12-11T15:54:08-0500,P1,1,triclinic,10.688085,10.73198,17.061319,80.389316,99.399504,118.796522,1683.12519857,3.6527714038684604,0.5401403455912964,98,40,-1.0204081631813606e-08,-0.013097000000000001,0.4515715403790817,73,42,3.0,2.0,0.0
1188,mof_unit_pretest_1188,1588.732088,961.860806,0.0,0.11433,0.1137,OEt-F,2,24,25,pcu,29.65995034,8.171177,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1188.cif,2012-12-10T18:20:39-0500,P1,1,triclinic,15.85744,10.619739,9.434364,90.340781,90.092532,90.097272,1588.73208841,3.764457833387709,0.607953529853365,102,76,2.9411764715707854e-08,0.1331845,0.4284911067500599,113,8,2.0,0.0,0.0
1189,mof_unit_pretest_1189,3277.228928,1536.53756,1995.7,0.257,0.3301,Ph-OPr,2,16,28,pcu,19.62013601,5.638662999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1189.cif,2012-12-10T17:38:47-0500,P1,1,triclinic,12.331795,13.024014,23.452607,77.494853,101.118787,116.270431,3277.22892794,3.897911147046503,0.6266314706842449,172,66,-5.813953473693272e-09,0.0523705,0.342061612298161,104,89,0.0,0.0,0.0
1190,mof_unit_pretest_1190,7116.556455,2147.53096,3699.01,0.51859,1.0349,Me,3,18,18,pcu,9.145921934,5.12471,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1190.cif,2013-03-05T16:04:57-0500,P1,1,triclinic,23.652158,20.412228,14.936793,89.995296,99.301856,89.996399,7116.55645526,3.7809721184692826,0.5727163773868957,232,88,8.620689656377396e-09,0.1232385,0.3754581201494335,124,142,0.0,0.0,0.0
1191,mof_unit_pretest_1191,1234.736901,867.76076,590.05,0.10439,0.0894999999999999,HCO,2,9,19,pcu,38.33684018,7.990672999999998,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_1191.cif,2012-12-10T19:46:25-0500,P1,1,triclinic,10.874272,10.879484,10.439601,91.047548,90.796342,89.758029,1234.73690098,3.051169909797989,0.43706910584058983,82,72,-2.4390243903140383e-08,-0.0025145,0.3305055251234039,46,44,2.0,2.0,0.0
